"nurseryid"	"(1S)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene"	"(6Z)-Nonen-1-ol"	"(Z)-4-Decen-1-ol"	"(Z),(Z)-2,4-Hexadiene"	"1-Butanethiol"	"1-Butanol"	"1-Butanol, 2-methyl-"	"1-Butanol, 2-methyl-, (S)-"	"1-Butanol, 2-methyl-, acetate"	"1-Butanol, 2-methyl-, propanoate"	"1-Butanol, 3-methyl-"	"1-Decanol"	"1-Decene"	"1-Dodecanol"	"1-Dodecene"	"1-Heptanol"	"1-Hexanol"	"1-Hexanol, 2-ethyl-"	"1-Nonanol"	"1-Octanol"	"1-Octen-3-ol"	"1-Octen-3-one"	"1-Pentanol"	"1-Penten-3-one"	"1-Penten-3-one, 2-methyl-"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1-Propanol, 3-(methylthio)-"	"1-Propanone, 1-cyclopropyl-"	"1-Undecanol"	"1,2,3-Propanetriol, 1-nitrate"	"1,3-Dioxane, 2,4-dimethyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"1,3-Octanediol"	"1,3-Pentadiene"	"1,3-Pentadiene, 2-methyl-, (E)-"	"1,3,5-Cycloheptatriene"	"1,3,6-Octatriene, 3,7-dimethyl-, (Z)-"	"1,3,6,10-Dodecatetraene, 3,7,11-trimethyl-, (Z,E)-"	"1,4-Butanediol"	"2-Butanol, (R)-"	"2-Butanone"	"2-Buten-1-one, 1-(2,6,6-trimethyl-1,3-cyclohexadien-1-yl)-"	"2-Butenal"	"2-Butenal, (E)-"	"2-Butenal, (Z)-"	"2-Butenal, 2-methyl-"	"2-Butenoic acid, butyl ester"	"2-Butenoic acid, ethyl ester, (E)-"	"2-Butenoic acid, ethyl ester, (Z)-"	"2-Decen-1-ol"	"2-Decenal, (E)-"	"2-Decenal, (Z)-"	"2-Dodecanone"	"2-Fluoropropene"	"2-Furanmethanol"	"2-Heptanol, (S)-"	"2-Heptanone"	"2-Heptenal, (E)-"	"2-Heptenal, (Z)-"	"2-Hexanol, 5-methyl-"	"2-Hexanone, 5-methyl-"	"2-Hexen-1-ol, (E)-"	"2-Hexenal"	"2-Hexenal, (E)-"	"2-Nonenal, (E)-"	"2-Octenal, (E)-"	"2-Oxazolidinone, 3-amino-5-(4-morpholinylmethyl)-"	"2-Pentanol, propanoate"	"2-Pentanone, 3-methyl-"	"2-Pentenal, (E)-"	"2-Propanone, 1-hydroxy-"	"2-Propenal"	"2-Propyl-1-pentanol"	"2-Undecanone"	"2,2-Dimethyl-3-morpholin-4-ylpropan-1-amine"	"2,2,7,7-Tetramethyloctane"	"2,3-Butanediol"	"2,3-Butanediol, [R-(R*,R*)]-"	"2,3-Butanediol, [S-(R*,R*)]-"	"2,3-Butanedione"	"2,3-Octanedione"	"2,4-Heptadienal, (E,E)-"	"2,4-Hexadienal, (E,E)-"	"2,4-Hexadienoic acid, ethyl ester"	"2(5H)-Furanone"	"3-(Methylthio)propyl acetate"	"3-Heptanone, 5-methyl-"	"3-Hexanone"	"3-Hexanone, 2-methyl-"	"3-Hexen-1-ol"	"3-Hexen-1-ol, acetate, (E)-"	"3-Hexen-1-ol, acetate, (Z)-"	"3-Hexenal"	"3-Methyl-3-buten-1-ol, acetate"	"3-Methylheptyl acetate"	"3-Octanol"	"3-Octanone"	"3-Pentanol"	"4-Cyclopentene-1,3-dione"	"4-Decenoic acid, ethyl ester, (Z)-"	"4-Heptanone"	"4-Heptanone, 2,6-dimethyl-"	"4-Hexen-1-ol, acetate"	"4-Hexen-3-one"	"4-Oxohex-2-enal"	"4H-Pyran-4-one, 2,3-dihydro-3,5-dihydroxy-6-methyl-"	"5-Hepten-2-ol, 6-methyl-"	"5-Hepten-2-one, 6-methyl-"	"5-Hexen-1-ol"	"5-Hexene-1-ol, acetate"	"5-Hydroxymethylfurfural"	"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-"	"5,9-Undecadien-2-one, 6,10-dimethyl-, (Z)-"	"8-Dodecen-1-ol, (Z)-"	"à-Farnesene"	"à-Pinene"	"Acetaldehyde"	"Acetaldehyde, hydroxy-"	"Acetic acid"	"Acetic acid ethenyl ester"	"Acetic acid, 2-(methylaminoethyl) ester"	"Acetic acid, 2-phenylethyl ester"	"Acetic acid, butyl ester"	"Acetic acid, heptyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, octyl ester"	"Acetic acid, pentyl ester"	"Acetic acid, phenylmethyl ester"	"Acetic anhydride"	"Acetoin"	"Acetone"	"Acetonitrile"	"Ammonium acetate"	"Anethole"	"Anisole"	"Azulene"	"Benzaldehyde"	"Benzene"	"Benzene, (methoxymethyl)-"	"Benzene, 1-methoxy-3-methyl-"	"Benzene, 1-methoxy-4-methyl-"	"Benzene, 1-propynyl-"	"Benzene, 1,3-diethenyl-"	"Benzene, 1,3-dimethyl-"	"Benzene, propyl-"	"Benzoic acid, hexyl ester"	"Benzophenone"	"Benzothiazole"	"Benzyl nitrile"	"Bicyclo[4.2.0]octa-1,3,5-triene"	"Butanal"	"Butanal, 2-methyl-"	"Butanal, 3-methyl-"	"Butane, 1-methoxy-2-methyl-"	"Butanoic acid, 2-methyl-"	"Butanoic acid, 2-methyl-, 2-methylbutyl ester"	"Butanoic acid, 2-methyl-, 2-methylpropyl ester"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methyl-, methyl ester"	"Butanoic acid, 2-methyl-, pentyl ester"	"Butanoic acid, 2-methyl-, propyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, 3-hydroxy-, ethyl ester"	"Butanoic acid, 5-hexenyl ester"	"Butanoic acid, butyl ester"	"Butanoic acid, ethyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyl 2-methylbutanoate"	"Butyl benzoate"	"Butyrolactone"	"C2H5CH=CHCH=CH2"	"Carbon disulfide"	"Carbonic acid, butyl ethyl ester"	"CH3C(O)CH2CH2OH"	"CH3C(O)O(CH2)3CH=CH2"	"cis-4-Decenal"	"Cyclododecane"	"Cyclohexene, 1-methyl-4-(1-methylethenyl)-, (S)-"	"Cyclopropane, nonyl-"	"Cyclopropane, octyl-"	"Decanal"	"Decane"	"Decanoic acid, ethyl ester"	"Diethyl carbonate"	"Dimethyl ether"	"Dimethyl trisulfide"	"Dinocap"	"Disulfide, dimethyl"	"Estragole"	"Ethanol"	"Ethanol, 2-(2-ethoxyethoxy)-"	"Ethyl Acetate"	"Ethyl tiglate"	"Ethylbenzene"	"Ethylene glycol, dinitrate"	"Ethyne, fluoro-"	"Formic acid"	"Formic acid, dodecyl ester"	"Formic acid, heptyl ester"	"Formic acid, octyl ester"	"Furan"	"Furan, 2-ethyl-"	"Furan, 2-methyl-"	"Furan, 2-pentyl-"	"Furan, 2,3-dihydro-"	"Furan, tetrahydro-2-methyl-"	"Furan, tetrahydro-2,2,5,5-tetramethyl-"	"Furfural"	"Heptanal"	"Heptane, 1-chloro-"	"Heptane, 2,2-dimethyl-"	"Heptane, 2,2,4,6,6-pentamethyl-"	"Heptane, 2,4-dimethyl-"	"Heptanoic acid, ethyl ester"	"Hex-5-enoic acid, ethyl ester"	"Hexamethylene diacrylate"	"Hexanal"	"Hexanal, 2-ethyl-"	"Hexane, 1-chloro-"	"Hexane, 1-methoxy-"	"Hexane, 2,2,3-trimethyl-"	"Hexane, 2,3,4-trimethyl-"	"Hexanoic acid"	"Hexanoic acid, 2-ethyl-"	"Hexanoic acid, 2-methylbutyl ester"	"Hexanoic acid, 3-hydroxy-, ethyl ester"	"Hexanoic acid, butyl ester"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, hexyl ester"	"Hexanoic acid, methyl ester"	"Hexanoic acid, propyl ester"	"Hexyl tiglate"	"Hydrogen azide"	"Hydrogen isocyanate"	"Hydroxymethyl 2-hydroxy-2-methylpropionate"	"Indane"	"Isobutyl acetate"	"Isopropyl acetate"	"Isopropyl Alcohol"	"Isopropyl butyrate"	"Methacrolein"	"Methane, isocyanato-"	"Methyl formate"	"Methyl glyoxal"	"Methyl isobutyrate"	"Methyl propionate"	"Methyl vinyl ketone"	"Methylene chloride"	"Methyltartronic acid"	"n-Decanoic acid"	"n-Hexane"	"N-Morpholinomethyl-isopropyl-sulfide"	"n-Propyl acetate"	"n-Tridecan-1-ol"	"Nitric acid, ethyl ester"	"Nitrous oxide"	"Nonanal"	"Nonane"	"Nonane, 3-methyl-"	"o-Xylene"	"Octanal"	"Octane"	"Octane, 1-chloro-"	"Octane, 2,2,6-trimethyl-"	"Octanoic acid"	"Octanoic acid, 3-methylbutyl ester"	"Octanoic acid, ethyl ester"	"Octanoic acid, hexyl ester"	"Pentanal"	"Pentane, 1-chloro-"	"Pentanoic acid, ethyl ester"	"Phenol"	"Phenylethyl Alcohol"	"Propanal"	"Propanoic acid, 2-methyl-, anhydride"	"Propanoic acid, 2-methyl-, butyl ester"	"Propanoic acid, 2-methyl-, ethyl ester"	"Propanoic acid, 2-methyl-, hexyl ester"	"Propanoic acid, 2-methyl-, pentyl ester"	"Propanoic acid, 2-methylpropyl ester"	"Propanoic acid, anhydride"	"Propanoic acid, butyl ester"	"Propanoic acid, ethyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, pentyl ester"	"Propanoic acid, propyl ester"	"Propyl mercaptan"	"Silanol, trimethyl-"	"Spiro[2,4]hepta-4,6-diene"	"Styrene"	"Tetrachloroethylene"	"Tetradecane"	"Tetrahydrofuran"	"Thiazole, 5-ethenyl-4-methyl-"	"Thiophene, 2-ethyl-"	"Toluene"	"trans-1,4-Hexadiene"	"trans-2-Nonenal"	"Trichloromethane"	"Trimethylene oxide"	"Undecanal"	"Undecane"
3056	0	0	0	0	0	5289953	11496537	0	0	0	0	0	0	0	0	0	11721801	205746	0	0	89937	1303912	791229	0	0	0	0	0	432087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056218	0	0	0	0	18384957	0	0	498166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690208.5	0	0	0	0	0	0	0	0	0	22153048	0	0	0	0	0	0	0	0	0	0	0	0	0	31108	358809	0	0	0	0	0	0	2802174	0	0	0	0	0	0	0	1238097	0	757090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73247999	138329	721543	0	921716	0	0	63544	0	1685124	252934398	401480	3489130	0	4666546	0	0	40845	0	0	0	0	0	0	0	0	109121	0	612673	0	0	0	0	0	0	0	9608.1	4416937.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101412	0	0	0	0	0	0	0	30769570	0	0	21511	0	0	0	0	0	0	181515	18888306	248076	715265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611539	0	0	0	338582	0	0	0	0	0	0	0	315174	407238	3472039	0	0	0	0	0	1436311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41219.5	0	0	0	0	0	0	0	0	0
3061	0	0	0	0	0	9074062	0	2860851	0	0	0	0	0	0	0	0	14281927	319667	0	0	0	204758	338637	0	0	0	1807.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191870	0	0	0	0	10444575	0	0	75206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726075	0	0	0	0	0	0	0	0	0	12069076.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129480	0	0	0	0	0	0	1774795	45091	0	0	0	0	0	0	296019	0	219912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14761	0	0	0	0	0	0	0	0	0	0	0	0	324696	0	0	6327733	3741800	2680617	2314299	0	1878423	61794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415141	0	0	0	0	0	0	169553	0	0	0	0	0	0	0	12992685	0	0	0	0	0	0	0	0	0	0	0	97274	53063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107936	0	0	0	104256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3064	0	0	0	0	0	14226977	0	7856889	0	0	0	0	0	133247	0	69942	32255270	289688	0	0	20723	526984	932654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487111	0	0	0	0	28869723	0	0	265682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1463676	0	0	0	0	0	0	0	0	0	27656913.5	0	0	18743	0	0	0	0	0	0	0	0	0	0	25800	300833	0	0	0	0	0	0	2200747	0	0	0	0	0	0	0	0	0	224752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887838	0	0	0	0	808036	0	0	9303591	10652856	8924616	3308734	222368	4957905	362497	0	38027	0	0	0	0	0	0	0	0	0	0	400309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1401462	0	0	0	0	0	0	478917	0	0	0	0	0	0	0	30006644	0	0	0	0	0	0	0	0	0	0	0	347090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424550	0	0	0	240508	0	0	0	0	0	0	0	1183288	574575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3078	0	0	0	0	0	1438176	0	4442505	0	0	0	0	0	0	0	0	7810716	125625	0	0	0	103844	0	0	0	0	38404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118237	0	0	0	0	36547613	0	0	41694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603049.5	0	0	0	0	0	0	0	0	0	8103288	0	0	0	0	0	0	0	0	0	0	0	0	0	103801	166317	0	0	0	0	0	0	603150	0	0	0	0	0	0	0	155309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355260	97795	0	0	0	0	0	30979	0	0	0	0	0	0	0	0	0	0	72037	0	0	0	0	0	0	0	16647	0	0	0	0	0	0	0	0	0	0	0	0	611772	0	0	0	0	0	0	117818	0	0	0	0	0	0	0	27407396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155888	0	0	0	63236	0	0	0	0	0	0	0	677917	123432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70785	0	0	0	0	0	0	0	0	0
3079	0	0	0	0	0	6988698	1036650	0	26861367	0	0	0	0	0	0	0	10157157	0	0	0	0	0	92312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16878	0	0	0	0	0	0	0	51055	0	0	0	0	0	0	56221858	0	61599647	49157	0	3561620	0	0	0	25153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305309	0	0	0	0	80208	0	0	6495596	4707436	8224098	3418018	0	0	227153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268700	0	0	108679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5790497	0	0	0	0	0	0	0	0	0	0	0	185395	0	0	0	0	0	0	0	1441421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1624131	0	0	11804	93628	0	0	9108.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317694	0	94036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3107	0	0	0	0	0	15524637	6862868	0	64834590	0	0	0	0	0	0	122957	27734517	492049	0	188658	0	0	465893	0	0	288108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17021638	0	0	102199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814987.5	0	0	0	0	0	0	0	0	0	18679845	0	24537	0	0	0	0	0	0	0	0	0	0	0	66589	144822	0	1418864	0	0	0	0	1870545	0	0	0	0	0	0	0	119038158	76944	106013705	0	0	6817320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321934	4476848	0	0	1720676	0	0	0	0	6917322	3628279	4085543	241415	0	0	1122468	0	41663	0	0	0	0	0	0	0	0	135613	0	440871	0	0	0	0	0	0	0	61169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31156434	0	0	0	0	0	0	0	0	0	0	0	682364	0	111346	0	0	0	0	0	939677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4533911	0	0	0	579360	0	0	0	839819	0	0	0	0	0	0	0	0	112206	0	0	0	0	0	0	0	0	0	0	0	2384858	0	214272	0	912595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3109	0	0	0	0	0	12372549	5548959	0	118653653	0	0	0	0	85320	0	0	13854626	341122	0	0	0	0	279760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11265723	0	0	67404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331443.5	0	0	0	0	0	0	0	0	0	7655895	0	26617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838799	0	0	0	0	260878	0	0	0	0	0	0	0	186523109	0	102347242	0	0	9443077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162954	0	0	0	0	0	0	0	372459	0	0	0	0	0	0	0	43248	0	0	0	0	0	0	0	0	0	0	248977	0	0	0	0	0	0	0	91294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11775096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2243102	0	0	0	0	0	0	0	0	0	0	61983	0	0	0	0	4333551	0	0	0	360411	0	0	0	0	0	0	0	0	0	0	0	0	94376	0	0	0	0	0	0	0	0	0	0	0	1184857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3121	0	0	0	0	0	9223550	13072097	0	112772902	0	0	0	0	0	0	112409	27957082	53704	0	177111	0	0	354028	0	0	123540	194232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11872602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474236.5	0	0	0	0	0	0	0	0	0	10224640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219746	0	0	0	96946505	0	91995586	0	0	6984661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23602	0	0	0	0	0	0	0	76124	0	0	3074060	0	0	0	0	0	0	0	435495	0	382546	0	0	0	415947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3889254	0	0	0	0	0	0	0	0	0	0	0	89944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3967602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768.5	0	0	0	0	0	0	0	0	0	386968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3134	0	0	0	0	0	9646342	5670480	0	179566285	0	0	0	0	0	0	50306	7250766	399224	0	379122	0	0	81213	0	0	117000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8211439	0	253707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631184.5	0	0	0	0	0	0	0	0	0	18202045	0	0	0	0	0	0	0	0	0	0	0	0	0	48969	372694	0	0	0	0	0	0	5493601	0	0	0	0	0	0	0	229996079	273070	59530309.5	0	602274	7183825	0	0	0	146423	0	0	0	18196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3888224	6150099	0	0	3654230	56470	167904	0	0	7776038	17852421	1704424	0	0	0	4305121	0	24445	0	0	0	0	0	0	0	0	180865	0	300065	0	0	0	0	0	0	0	443896	38622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256805	0	0	0	0	0	0	0	36616009	0	0	0	0	0	0	0	48969	0	4197288	0	2362483	0	793824	0	0	0	0	0	6601576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10292996	0	0	0	375279	0	0	0	0	0	0	0	0	0	0	143302	0	128167	0	0	0	0	0	0	0	0	0	0	0	7428630	0	423648	0	2458037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3144	0	0	0	0	0	5821560	0	445374	9632197	0	0	0	0	0	0	0	8007120	146272	0	0	15172	0	215196	131409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168343	0	0	0	0	5084831	0	0	81053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634147.5	0	0	0	0	0	0	0	0	0	20117325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160751	0	161557	0	0	0	0	419999	0	0	0	0	0	0	0	53328593.5	0	22849177	0	0	4961552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1407831	0	279545	0	0	0	0	0	48830	0	0	0	0	0	0	0	0	0	0	418331	0	0	0	0	0	0	0	143303	50398	0	0	0	0	0	0	0	0	0	0	0	880762	0	0	0	0	0	0	135720	0	0	0	0	0	0	0	5736920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1655645	0	0	0	0	0	0	0	0	0	0	104015	0	0	0	0	1423825	0	0	0	261739	0	0	0	295687	0	0	0	0	0	0	0	0	143520	0	0	0	0	0	0	0	0	0	0	0	641392	0	0	0	0	0	0	0	0	0	0	51918	0	0	0	0	0	0	0	0	0
3146	0	0	0	0	0	8509458	0	4756710	17125649	0	0	0	0	0	0	0	9408519	137980	0	0	0	296862	253201	0	0	34320	135359	0	0	0	0	0	822976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326325	0	0	0	0	5215669	0	0	123759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156031.5	0	0	0	0	0	0	0	0	0	6085977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168007	0	0	0	0	0	0	0	0	322973	0	0	0	0	0	55797416	0	11422739	187983	0	1180364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39609253	0	125646	0	0	0	0	681818	0	209821	109732673.5	0	2519203	0	0	0	0	45827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6218617.5	19968	83933158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236199	0	0	0	0	0	0	0	8811234	0	0	0	0	0	0	0	0	0	0	5839463	50889	0	0	0	0	0	0	0	1369675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449036	0	0	0	0	0	0	0	155931	0	0	0	0	0	0	0	387179	451760	333991	0	0	0	0	0	3319948	0	0	0	0	0	13143079	0	0	0	0	0	0	0	0	0	60505	0	0	0	0	0	0	0	0	0
3148	0	0	0	0	0	17224542	0	1857449	0	0	0	0	0	14655	0	104310	34965180	530503	0	144588	0	239023	689233	0	0	0	63074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176969	0	0	0	0	17226522	0	0	116059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	798560.5	0	0	0	0	0	0	0	0	0	25994761	0	21989	0	0	0	0	0	0	0	0	0	0	0	0	301199	0	0	0	0	0	0	3824651	0	0	0	0	0	0	0	958818	0	543664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61265	244012	0	0	0	0	0	0	0	5688287	8028872	3585909	3199289	67534	2618668	0	0	33695	0	0	0	0	0	0	0	0	0	0	214400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619951	0	0	0	0	0	0	659742	0	0	0	0	0	0	0	17270692	0	0	0	0	0	0	0	0	0	0	0	240007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473176	0	0	0	250223	0	0	0	0	0	0	0	0	57286	0	0	0	0	0	0	0	0	0	0	0	336205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3153	0	0	0	0	0	7509084	3560660	0	74041674	0	0	0	0	0	0	202201	39568329	294573	0	243149	13856	0	311647	0	0	28551	174957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2309272	0	55414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90522.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86137	0	0	0	0	0	0	0	884819	0	0	0	277925	0	0	0	156851309	262959	186843627	116442	0	12129193	0	0	0	39094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63193174	1884783	0	0	2392341	0	0	44120	0	1651996	77421294	1371505	982812	0	0	0	0	51727	0	0	0	0	0	0	0	0	0	0	97119	0	0	0	0	0	0	0	114604	1779054	0	23332229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638700	30048099	716093	0	609413	0	0	0	0	0	7001467	0	0	0	0	0	0	0	0	0	0	55611	0	0	0	0	5842340	0	0	0	276634	0	0	0	0	0	0	0	0	0	121323	0	0	177361	1248340	0	0	0	0	110323	2543584	85788	0	0	0	310520	8931835	39022	0	293213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
